created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2025-03-18 10:10:38 UTC,524,6.0,5.0,3.0,7.0,135.0,135.0,135.0,135.0
2025-03-18 10:10:55 UTC,525,5.0,4.0,2.0,3.0,145.0,145.0,145.0,145.0
2025-03-18 10:11:11 UTC,526,6.0,4.0,2.4,4.0,155.0,155.0,155.0,155.0
2025-03-18 10:11:28 UTC,527,4.0,3.0,1.2,7.0,165.0,165.0,165.0,165.0
2025-03-18 10:11:44 UTC,528,5.0,3.0,1.5,3.0,175.0,175.0,175.0,175.0
2025-03-18 10:12:01 UTC,529,6.0,3.0,1.8,5.0,185.0,185.0,185.0,185.0
2025-03-18 10:12:17 UTC,530,4.0,4.0,1.6,3.0,195.0,195.0,195.0,195.0
2025-03-18 10:12:34 UTC,531,4.0,3.0,1.2,7.0,205.0,205.0,205.0,205.0
2025-03-18 10:12:50 UTC,532,4.0,4.0,1.6,6.0,215.0,215.0,215.0,215.0
2025-03-18 10:13:07 UTC,533,5.0,4.0,2.0,4.0,225.0,225.0,225.0,225.0
2025-03-18 10:13:24 UTC,534,5.0,4.0,2.0,3.0,235.0,235.0,235.0,235.0
2025-03-18 10:13:40 UTC,535,5.0,7.0,3.5,3.0,245.0,245.0,245.0,245.0
2025-03-18 10:13:57 UTC,536,5.0,5.0,2.5,6.0,255.0,255.0,255.0,255.0
2025-03-18 10:14:13 UTC,537,4.0,3.0,1.2,5.0,265.0,265.0,265.0,265.0
2025-03-18 10:14:30 UTC,538,4.0,5.0,2.0,3.0,275.0,275.0,275.0,275.0
2025-03-18 10:14:46 UTC,539,8.0,3.0,2.4,6.0,285.0,285.0,285.0,285.0
2025-03-18 10:15:03 UTC,540,6.0,4.0,2.4,2.0,295.0,295.0,295.0,295.0
2025-03-18 10:15:20 UTC,541,4.0,6.0,2.4,6.0,305.0,305.0,305.0,305.0
2025-03-18 10:15:36 UTC,542,7.0,4.0,2.8,4.0,315.0,315.0,315.0,315.0
2025-03-18 10:15:53 UTC,543,5.0,3.0,1.5,6.0,325.0,325.0,325.0,325.0
2025-03-18 10:16:09 UTC,544,4.0,4.0,1.6,7.0,335.0,335.0,335.0,335.0
2025-03-18 10:16:26 UTC,545,4.0,2.0,0.8,9.0,345.0,345.0,345.0,345.0
2025-03-18 10:16:42 UTC,546,4.0,6.0,2.4,3.0,355.0,355.0,355.0,355.0
2025-03-18 10:16:59 UTC,547,4.0,5.0,2.0,6.0,365.0,365.0,365.0,365.0
2025-03-18 10:17:15 UTC,548,4.0,9.0,3.6,7.0,375.0,375.0,375.0,375.0
2025-03-18 10:17:32 UTC,549,5.0,3.0,1.5,6.0,385.0,385.0,385.0,385.0
2025-03-18 10:17:48 UTC,550,3.0,9.0,2.7,4.0,395.0,395.0,395.0,395.0
2025-03-18 10:18:05 UTC,551,5.0,6.0,3.0,5.0,405.0,405.0,405.0,405.0
2025-03-18 10:18:21 UTC,552,6.0,6.0,3.6,7.0,415.0,415.0,415.0,415.0
2025-03-18 10:18:38 UTC,553,4.0,4.0,1.6,6.0,425.0,425.0,425.0,425.0
2025-03-18 10:18:54 UTC,554,7.0,5.0,3.5,4.0,435.0,435.0,435.0,435.0
2025-03-18 10:19:11 UTC,555,7.0,5.0,3.5,3.0,445.0,445.0,445.0,445.0
2025-03-18 10:19:27 UTC,556,7.0,4.0,2.8,4.0,455.0,455.0,455.0,455.0
2025-03-18 10:19:44 UTC,557,4.0,5.0,2.0,4.0,465.0,465.0,465.0,465.0
2025-03-18 10:20:00 UTC,558,5.0,4.0,2.0,3.0,475.0,475.0,475.0,475.0
2025-03-18 10:20:17 UTC,559,6.0,5.0,3.0,4.0,485.0,485.0,485.0,485.0
2025-03-18 10:20:34 UTC,560,5.0,4.0,2.0,3.0,495.0,495.0,495.0,495.0
2025-03-18 10:20:50 UTC,561,4.0,8.0,3.2,7.0,505.0,505.0,505.0,505.0
2025-03-18 10:21:05 UTC,562,5.0,6.0,3.0,6.0,514.0,514.0,514.0,514.0
2025-03-18 10:21:22 UTC,563,4.0,4.0,1.6,4.0,524.0,524.0,524.0,524.0
2025-03-18 10:21:37 UTC,564,6.0,4.0,2.4,4.0,533.0,533.0,533.0,533.0
2025-03-18 10:21:52 UTC,565,6.0,7.0,4.2,3.0,542.0,542.0,542.0,542.0
2025-03-18 10:22:09 UTC,566,4.0,7.0,2.8,5.0,552.0,552.0,552.0,552.0
2025-03-18 10:22:26 UTC,567,5.0,5.0,2.5,5.0,562.0,562.0,562.0,562.0
2025-03-18 10:22:42 UTC,568,5.0,6.0,3.0,4.0,572.0,572.0,572.0,572.0
2025-03-18 10:22:59 UTC,569,5.0,2.0,1.0,7.0,582.0,582.0,582.0,582.0
2025-03-18 10:23:14 UTC,570,7.0,4.0,2.8,4.0,591.0,591.0,591.0,591.0
2025-03-18 10:23:30 UTC,571,3.0,4.0,1.2,7.0,601.0,601.0,601.0,601.0
2025-03-18 10:23:47 UTC,572,3.0,4.0,1.2,6.0,611.0,611.0,611.0,611.0
2025-03-18 10:24:02 UTC,573,7.0,8.0,5.6,4.0,620.0,620.0,620.0,620.0
2025-03-18 10:24:18 UTC,574,5.0,6.0,3.0,4.0,630.0,630.0,630.0,630.0
2025-03-18 10:24:35 UTC,575,4.0,6.0,2.4,6.0,640.0,640.0,640.0,640.0
2025-03-18 10:24:50 UTC,576,5.0,6.0,3.0,3.0,649.0,649.0,649.0,649.0
2025-03-18 12:07:08 UTC,577,7.0,6.0,3.0,4.2,,,,
2025-03-18 12:07:32 UTC,578,5.0,5.0,7.0,2.5,,,,
2025-03-18 12:07:59 UTC,579,3.0,5.0,6.0,1.5,,,,
2025-03-18 12:09:02 UTC,580,6.0,8.0,4.0,4.8,,,,
2025-03-18 12:09:47 UTC,581,3.0,9.0,4.0,2.7,,,,
2025-03-18 12:10:07 UTC,582,5.0,3.0,6.0,1.5,,,,
2025-03-18 12:10:37 UTC,583,9.0,4.0,3.0,3.6,,,,
2025-03-18 12:11:07 UTC,584,6.0,6.0,4.0,3.6,,,,
2025-03-18 12:12:03 UTC,585,5.0,3.0,7.0,1.5,,,,
2025-03-18 12:12:26 UTC,586,5.0,6.0,7.0,3.0,,,,
2025-03-18 12:13:11 UTC,587,1.0,8.0,4.0,0.8,,,,
2025-03-18 12:14:26 UTC,588,8.0,7.0,3.0,5.6,,,,
2025-03-18 12:15:56 UTC,589,7.0,4.0,10.0,2.8,,,,
2025-03-18 12:16:26 UTC,590,6.0,8.0,4.0,4.8,,,,
2025-03-18 12:17:26 UTC,591,6.0,9.0,3.0,5.4,,,,
2025-03-18 12:18:11 UTC,592,10.0,5.0,8.0,5.0,,,,
2025-03-18 12:18:56 UTC,593,7.0,5.0,8.0,3.5,,,,
2025-03-18 12:19:26 UTC,594,5.0,5.0,7.0,2.5,,,,
2025-03-18 12:20:56 UTC,595,4.0,4.0,6.0,1.6,,,,
2025-03-18 12:21:41 UTC,596,4.0,3.0,4.0,1.2,,,,
2025-03-18 12:22:41 UTC,597,4.0,7.0,4.0,2.8,,,,
2025-03-18 12:23:11 UTC,598,5.0,4.0,3.0,2.0,,,,
2025-03-18 12:23:56 UTC,599,5.0,6.0,3.0,3.0,,,,
2025-03-19 06:14:16 UTC,600,6.0,6.0,3.0,3.6,,,,
2025-03-19 06:15:11 UTC,601,6.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0
2025-03-19 06:15:26 UTC,602,8.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0
2025-03-19 06:15:42 UTC,603,6.0,6.0,3.6,4.0,19.0,19.0,19.0,19.0
2025-03-19 06:15:59 UTC,604,6.0,6.0,3.6,3.0,29.0,29.0,29.0,29.0
2025-03-19 06:16:15 UTC,605,3.0,7.0,2.1,4.0,39.0,39.0,39.0,39.0
2025-03-19 06:16:32 UTC,606,3.0,3.0,0.9,4.0,49.0,49.0,49.0,49.0
2025-03-19 06:16:49 UTC,607,8.0,7.0,5.6,4.0,59.0,59.0,59.0,59.0
2025-03-19 06:17:05 UTC,608,4.0,5.0,2.0,6.0,69.0,69.0,69.0,69.0
2025-03-19 06:17:22 UTC,609,4.0,7.0,2.8,3.0,79.0,79.0,79.0,79.0
2025-03-19 06:17:38 UTC,610,5.0,9.0,4.5,7.0,89.0,89.0,89.0,89.0
2025-03-19 06:17:55 UTC,611,5.0,4.0,2.0,6.0,99.0,99.0,99.0,99.0
2025-03-19 06:18:11 UTC,612,6.0,8.0,4.8,4.0,109.0,109.0,109.0,109.0
2025-03-19 06:18:28 UTC,613,3.0,4.0,1.2,4.0,119.0,119.0,119.0,119.0
2025-03-19 06:18:44 UTC,614,8.0,4.0,3.2,5.0,129.0,129.0,129.0,129.0
2025-03-19 06:19:01 UTC,615,7.0,7.0,4.9,7.0,139.0,139.0,139.0,139.0
2025-03-19 06:19:17 UTC,616,6.0,7.0,4.2,8.0,149.0,149.0,149.0,149.0
2025-03-19 06:19:32 UTC,617,5.0,5.0,2.5,5.0,158.0,158.0,158.0,158.0
2025-03-19 06:19:49 UTC,618,6.0,6.0,3.6,8.0,168.0,168.0,168.0,168.0
2025-03-19 06:20:05 UTC,619,3.0,4.0,1.2,4.0,178.0,178.0,178.0,178.0
2025-03-19 06:20:22 UTC,620,8.0,4.0,3.2,5.0,188.0,188.0,188.0,188.0
2025-03-19 06:20:39 UTC,621,7.0,7.0,4.9,7.0,198.0,198.0,198.0,198.0
2025-03-19 06:20:55 UTC,622,3.0,6.0,1.8,3.0,207.0,207.0,207.0,207.0
2025-03-19 06:21:11 UTC,623,4.0,6.0,2.4,6.0,217.0,217.0,217.0,217.0
2025-03-19 06:21:28 UTC,624,8.0,7.0,5.6,5.0,227.0,227.0,227.0,227.0
2025-03-19 06:21:44 UTC,625,5.0,4.0,2.0,4.0,237.0,237.0,237.0,237.0
2025-03-19 06:22:01 UTC,626,9.0,6.0,5.4,5.0,247.0,247.0,247.0,247.0
2025-03-19 06:22:17 UTC,627,7.0,7.0,4.9,8.0,257.0,257.0,257.0,257.0
2025-03-19 06:22:34 UTC,628,7.0,7.0,4.9,4.0,267.0,267.0,267.0,267.0
2025-03-19 06:22:49 UTC,629,6.0,7.0,4.2,5.0,276.0,276.0,276.0,276.0
2025-03-19 06:23:04 UTC,630,6.0,6.0,3.6,3.0,285.0,285.0,285.0,285.0
2025-03-19 06:23:20 UTC,631,5.0,8.0,4.0,4.0,294.0,294.0,294.0,294.0
2025-03-19 06:23:35 UTC,632,4.0,8.0,3.2,6.0,303.0,303.0,303.0,303.0
2025-03-19 06:23:50 UTC,633,4.0,8.0,3.2,4.0,312.0,312.0,312.0,312.0
2025-03-19 06:24:05 UTC,634,6.0,7.0,4.2,4.0,321.0,321.0,321.0,321.0
2025-03-19 06:24:21 UTC,635,10.0,13.0,13.0,10.0,6.0,6.0,6.0,6.0
2025-03-19 06:24:38 UTC,636,4.0,3.0,1.2,6.0,16.0,16.0,16.0,16.0
2025-03-19 06:24:53 UTC,637,8.0,8.0,6.4,4.0,25.0,25.0,25.0,25.0
2025-03-19 06:25:09 UTC,638,6.0,7.0,4.2,5.0,35.0,35.0,35.0,35.0
2025-03-19 06:25:26 UTC,639,4.0,6.0,2.4,6.0,45.0,45.0,45.0,45.0
2025-03-19 06:25:41 UTC,640,4.0,4.0,1.6,6.0,2.0,2.0,2.0,2.0
2025-03-19 06:25:57 UTC,641,4.0,4.0,1.6,4.0,11.0,11.0,11.0,11.0
2025-03-19 06:26:14 UTC,642,5.0,5.0,2.5,4.0,21.0,21.0,21.0,21.0
2025-03-19 06:26:30 UTC,643,4.0,4.0,1.6,6.0,31.0,31.0,31.0,31.0
2025-03-19 06:26:45 UTC,644,4.0,5.0,2.0,4.0,40.0,40.0,40.0,40.0
2025-03-19 06:27:00 UTC,645,4.0,4.0,1.6,5.0,49.0,49.0,49.0,49.0
2025-03-19 06:27:15 UTC,646,3.0,5.0,1.5,5.0,58.0,58.0,58.0,58.0
2025-03-19 06:27:32 UTC,647,4.0,4.0,1.6,4.0,68.0,68.0,68.0,68.0
2025-03-19 06:27:48 UTC,648,4.0,4.0,1.6,4.0,78.0,78.0,78.0,78.0
2025-03-19 06:28:04 UTC,649,3.0,4.0,1.2,8.0,87.0,87.0,87.0,87.0
2025-03-19 06:28:20 UTC,650,4.0,5.0,2.0,3.0,97.0,97.0,97.0,97.0
2025-03-19 06:28:37 UTC,651,6.0,4.0,2.4,7.0,107.0,107.0,107.0,107.0
2025-03-19 06:28:53 UTC,652,4.0,6.0,2.4,6.0,117.0,117.0,117.0,117.0
2025-03-19 06:29:10 UTC,653,7.0,4.0,2.8,5.0,127.0,127.0,127.0,127.0
2025-03-19 06:29:27 UTC,654,6.0,7.0,4.2,5.0,137.0,137.0,137.0,137.0
2025-03-19 06:29:43 UTC,655,5.0,5.0,2.5,6.0,147.0,147.0,147.0,147.0
2025-03-19 06:30:00 UTC,656,4.0,4.0,1.6,5.0,157.0,157.0,157.0,157.0
2025-03-19 06:30:16 UTC,657,5.0,4.0,2.0,5.0,167.0,167.0,167.0,167.0
2025-03-19 06:30:33 UTC,658,5.0,6.0,3.0,5.0,177.0,177.0,177.0,177.0
2025-03-19 06:30:49 UTC,659,4.0,4.0,1.6,4.0,187.0,187.0,187.0,187.0
2025-03-19 06:31:04 UTC,660,4.0,5.0,2.0,2.0,196.0,196.0,196.0,196.0
2025-03-19 06:31:20 UTC,661,7.0,5.0,3.5,3.0,205.0,205.0,205.0,205.0
2025-03-19 06:31:36 UTC,662,5.0,3.0,1.5,6.0,215.0,215.0,215.0,215.0
2025-03-19 06:31:53 UTC,663,5.0,6.0,3.0,6.0,225.0,225.0,225.0,225.0
2025-03-19 06:32:09 UTC,664,8.0,8.0,6.4,3.0,235.0,235.0,235.0,235.0
2025-03-19 06:32:26 UTC,665,7.0,5.0,3.5,6.0,245.0,245.0,245.0,245.0
2025-03-19 06:32:42 UTC,666,7.0,3.0,2.1,6.0,255.0,255.0,255.0,255.0
2025-03-19 06:32:59 UTC,667,4.0,4.0,1.6,4.0,265.0,265.0,265.0,265.0
2025-03-19 06:33:16 UTC,668,5.0,5.0,2.5,4.0,275.0,275.0,275.0,275.0
2025-03-19 06:33:32 UTC,669,8.0,4.0,3.2,5.0,285.0,285.0,285.0,285.0
2025-03-19 06:33:48 UTC,670,5.0,7.0,3.5,4.0,293.0,293.0,293.0,293.0
2025-03-19 06:34:05 UTC,671,5.0,7.0,3.5,5.0,303.0,303.0,303.0,303.0
2025-03-19 06:34:21 UTC,672,4.0,3.0,1.2,4.0,313.0,313.0,313.0,313.0
2025-03-19 06:34:37 UTC,673,5.0,6.0,3.0,6.0,322.0,322.0,322.0,322.0
2025-03-19 06:34:54 UTC,674,4.0,9.0,3.6,5.0,332.0,332.0,332.0,332.0
2025-03-19 06:35:11 UTC,675,4.0,6.0,2.4,6.0,342.0,342.0,342.0,342.0
2025-03-19 06:35:27 UTC,676,5.0,3.0,1.5,6.0,352.0,352.0,352.0,352.0
2025-03-19 06:35:44 UTC,677,6.0,4.0,2.4,5.0,362.0,362.0,362.0,362.0
2025-03-19 06:36:00 UTC,678,8.0,4.0,3.2,5.0,372.0,372.0,372.0,372.0
2025-03-19 06:36:17 UTC,679,3.0,6.0,1.8,9.0,382.0,382.0,382.0,382.0
2025-03-19 06:36:33 UTC,680,6.0,9.0,5.4,8.0,392.0,392.0,392.0,392.0
2025-03-19 06:36:50 UTC,681,5.0,4.0,2.0,4.0,402.0,402.0,402.0,402.0
2025-03-19 06:37:06 UTC,682,5.0,6.0,3.0,4.0,412.0,412.0,412.0,412.0
2025-03-19 06:37:23 UTC,683,6.0,3.0,1.8,8.0,422.0,422.0,422.0,422.0
2025-03-19 06:37:40 UTC,684,5.0,6.0,3.0,5.0,432.0,432.0,432.0,432.0
2025-03-19 06:37:56 UTC,685,8.0,7.0,5.6,3.0,442.0,442.0,442.0,442.0
2025-03-19 06:38:13 UTC,686,6.0,3.0,1.8,5.0,452.0,452.0,452.0,452.0
2025-03-19 06:38:44 UTC,687,5.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0
2025-03-19 06:38:59 UTC,688,5.0,6.0,3.0,4.0,9.0,9.0,9.0,9.0
2025-03-19 06:39:14 UTC,689,6.0,7.0,4.2,5.0,18.0,18.0,18.0,18.0
2025-03-19 06:39:29 UTC,690,3.0,5.0,1.5,6.0,27.0,27.0,27.0,27.0
2025-03-19 06:39:46 UTC,691,4.0,7.0,2.8,5.0,37.0,37.0,37.0,37.0
2025-03-19 06:40:03 UTC,692,6.0,5.0,3.0,2.0,47.0,47.0,47.0,47.0
2025-03-19 06:40:19 UTC,693,8.0,4.0,3.2,5.0,57.0,57.0,57.0,57.0
2025-03-19 06:40:36 UTC,694,4.0,4.0,1.6,4.0,67.0,67.0,67.0,67.0
2025-03-19 06:40:51 UTC,695,3.0,5.0,1.5,4.0,76.0,76.0,76.0,76.0
2025-03-19 06:41:06 UTC,696,5.0,4.0,2.0,6.0,85.0,85.0,85.0,85.0
2025-03-19 06:41:21 UTC,697,6.0,4.0,2.4,4.0,94.0,94.0,94.0,94.0
2025-03-19 06:41:37 UTC,698,5.0,5.0,2.5,8.0,103.0,103.0,103.0,103.0
2025-03-19 06:41:52 UTC,699,5.0,6.0,3.0,4.0,112.0,112.0,112.0,112.0
2025-03-19 06:42:08 UTC,700,4.0,8.0,3.2,5.0,121.0,121.0,121.0,121.0
2025-03-19 06:42:24 UTC,701,5.0,4.0,2.0,5.0,130.0,130.0,130.0,130.0
2025-03-19 06:42:39 UTC,702,6.0,5.0,3.0,6.0,139.0,139.0,139.0,139.0
2025-03-19 06:42:58 UTC,703,6.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0
2025-03-19 06:43:13 UTC,704,5.0,6.0,3.0,8.0,9.0,9.0,9.0,9.0
2025-03-19 06:43:30 UTC,705,4.0,6.0,2.4,4.0,19.0,19.0,19.0,19.0
2025-03-19 06:43:45 UTC,706,6.0,5.0,3.0,4.0,28.0,28.0,28.0,28.0
2025-03-19 06:44:01 UTC,707,6.0,4.0,2.4,3.0,38.0,38.0,38.0,38.0
2025-03-19 06:44:18 UTC,708,7.0,4.0,2.8,3.0,48.0,48.0,48.0,48.0
2025-03-19 06:44:34 UTC,709,4.0,4.0,1.6,4.0,58.0,58.0,58.0,58.0
2025-03-19 06:44:51 UTC,710,8.0,3.0,2.4,3.0,68.0,68.0,68.0,68.0
2025-03-19 06:45:07 UTC,711,4.0,4.0,1.6,8.0,78.0,78.0,78.0,78.0
2025-03-19 06:45:24 UTC,712,3.0,3.0,0.9,6.0,88.0,88.0,88.0,88.0
2025-03-19 06:45:40 UTC,713,8.0,7.0,5.6,4.0,98.0,98.0,98.0,98.0
2025-03-19 06:45:57 UTC,714,7.0,4.0,2.8,7.0,108.0,108.0,108.0,108.0
2025-03-19 06:46:13 UTC,715,4.0,8.0,3.2,3.0,118.0,118.0,118.0,118.0
2025-03-19 06:46:30 UTC,716,4.0,4.0,1.6,7.0,128.0,128.0,128.0,128.0
2025-03-19 06:46:47 UTC,717,4.0,4.0,1.6,7.0,138.0,138.0,138.0,138.0
2025-03-19 06:47:03 UTC,718,5.0,4.0,2.0,6.0,148.0,148.0,148.0,148.0
2025-03-19 06:47:20 UTC,719,6.0,3.0,1.8,4.0,158.0,158.0,158.0,158.0
2025-03-19 06:47:36 UTC,720,7.0,4.0,2.8,3.0,168.0,168.0,168.0,168.0
2025-03-19 06:47:53 UTC,721,5.0,4.0,2.0,4.0,178.0,178.0,178.0,178.0
2025-03-19 06:48:09 UTC,722,5.0,7.0,3.5,4.0,188.0,188.0,188.0,188.0
2025-03-19 06:48:26 UTC,723,6.0,5.0,3.0,8.0,198.0,198.0,198.0,198.0
2025-03-19 06:48:42 UTC,724,4.0,5.0,2.0,6.0,208.0,208.0,208.0,208.0
2025-03-19 06:48:59 UTC,725,3.0,4.0,1.2,5.0,218.0,218.0,218.0,218.0
2025-03-19 06:49:15 UTC,726,4.0,7.0,2.8,4.0,228.0,228.0,228.0,228.0
2025-03-19 06:49:32 UTC,727,4.0,5.0,2.0,6.0,238.0,238.0,238.0,238.0
2025-03-19 06:49:48 UTC,728,4.0,4.0,1.6,4.0,248.0,248.0,248.0,248.0
2025-03-19 06:50:05 UTC,729,4.0,4.0,1.6,5.0,258.0,258.0,258.0,258.0
2025-03-19 06:50:22 UTC,730,5.0,5.0,2.5,5.0,268.0,268.0,268.0,268.0
2025-03-19 06:50:38 UTC,731,5.0,5.0,2.5,4.0,278.0,278.0,278.0,278.0
2025-03-19 06:50:55 UTC,732,3.0,4.0,1.2,4.0,288.0,288.0,288.0,288.0
2025-03-19 06:51:11 UTC,733,5.0,4.0,2.0,3.0,298.0,298.0,298.0,298.0
2025-03-19 06:51:28 UTC,734,5.0,5.0,2.5,5.0,308.0,308.0,308.0,308.0
2025-03-19 06:51:44 UTC,735,5.0,4.0,2.0,5.0,318.0,318.0,318.0,318.0
2025-03-19 06:52:01 UTC,736,3.0,5.0,1.5,5.0,328.0,328.0,328.0,328.0
2025-03-19 06:52:17 UTC,737,4.0,4.0,1.6,5.0,338.0,338.0,338.0,338.0
2025-03-19 06:52:34 UTC,738,5.0,4.0,2.0,4.0,348.0,348.0,348.0,348.0
2025-03-19 06:52:51 UTC,739,5.0,4.0,2.0,5.0,358.0,358.0,358.0,358.0
2025-03-19 06:53:07 UTC,740,4.0,4.0,1.6,4.0,368.0,368.0,368.0,368.0
2025-03-19 06:53:24 UTC,741,6.0,4.0,2.4,4.0,378.0,378.0,378.0,378.0
2025-03-19 06:53:40 UTC,742,4.0,4.0,1.6,4.0,388.0,388.0,388.0,388.0
2025-03-19 06:53:57 UTC,743,6.0,3.0,1.8,4.0,398.0,398.0,398.0,398.0
2025-03-19 06:54:13 UTC,744,4.0,5.0,2.0,4.0,408.0,408.0,408.0,408.0
2025-03-19 06:54:30 UTC,745,4.0,5.0,2.0,4.0,418.0,418.0,418.0,418.0
2025-03-19 06:54:47 UTC,746,6.0,5.0,3.0,4.0,428.0,428.0,428.0,428.0
2025-03-19 06:55:03 UTC,747,6.0,5.0,3.0,5.0,438.0,438.0,438.0,438.0
2025-03-19 06:55:20 UTC,748,5.0,5.0,2.5,4.0,448.0,448.0,448.0,448.0
2025-03-19 06:55:36 UTC,749,4.0,4.0,1.6,4.0,458.0,458.0,458.0,458.0
2025-03-19 06:55:53 UTC,750,4.0,5.0,2.0,5.0,468.0,468.0,468.0,468.0
2025-03-19 06:56:09 UTC,751,3.0,4.0,1.2,5.0,478.0,478.0,478.0,478.0
2025-03-19 06:56:26 UTC,752,6.0,4.0,2.4,7.0,488.0,488.0,488.0,488.0
2025-03-19 06:56:42 UTC,753,5.0,4.0,2.0,4.0,498.0,498.0,498.0,498.0
2025-03-19 06:56:59 UTC,754,5.0,5.0,2.5,5.0,508.0,508.0,508.0,508.0
2025-03-19 06:57:15 UTC,755,3.0,5.0,1.5,4.0,518.0,518.0,518.0,518.0
2025-03-19 06:57:32 UTC,756,7.0,3.0,2.1,3.0,528.0,528.0,528.0,528.0
2025-03-19 06:57:47 UTC,757,6.0,4.0,2.4,5.0,537.0,537.0,537.0,537.0
2025-03-19 06:58:03 UTC,758,4.0,4.0,1.6,4.0,547.0,547.0,547.0,547.0
2025-03-19 06:58:20 UTC,759,4.0,4.0,1.6,4.0,557.0,557.0,557.0,557.0
2025-03-19 06:58:37 UTC,760,5.0,5.0,2.5,4.0,567.0,567.0,567.0,567.0
2025-03-19 06:58:53 UTC,761,5.0,4.0,2.0,5.0,577.0,577.0,577.0,577.0
2025-03-19 06:59:08 UTC,762,7.0,5.0,3.5,7.0,586.0,586.0,586.0,586.0
2025-03-19 06:59:25 UTC,763,3.0,8.0,2.4,4.0,596.0,596.0,596.0,596.0
2025-03-19 06:59:41 UTC,764,4.0,8.0,3.2,4.0,606.0,606.0,606.0,606.0
2025-03-19 06:59:58 UTC,765,3.0,4.0,1.2,6.0,616.0,616.0,616.0,616.0
2025-03-19 07:00:14 UTC,766,4.0,5.0,2.0,3.0,626.0,626.0,626.0,626.0
2025-03-19 07:00:31 UTC,767,5.0,5.0,2.5,8.0,636.0,636.0,636.0,636.0
2025-03-19 07:00:47 UTC,768,4.0,4.0,1.6,4.0,646.0,646.0,646.0,646.0
2025-03-19 07:01:03 UTC,769,4.0,4.0,1.6,4.0,655.0,655.0,655.0,655.0
2025-03-19 07:01:19 UTC,770,4.0,4.0,1.6,4.0,665.0,665.0,665.0,665.0
2025-03-19 07:01:36 UTC,771,5.0,4.0,2.0,4.0,675.0,675.0,675.0,675.0
2025-03-19 07:01:52 UTC,772,5.0,5.0,2.5,4.0,685.0,685.0,685.0,685.0
2025-03-19 07:02:09 UTC,773,4.0,4.0,1.6,4.0,695.0,695.0,695.0,695.0
2025-03-19 07:02:25 UTC,774,4.0,4.0,1.6,3.0,705.0,705.0,705.0,705.0
2025-03-19 07:02:42 UTC,775,4.0,4.0,1.6,5.0,715.0,715.0,715.0,715.0
