data_point,s1,s2,s3,datetime,"c(1, 2)","c(1, 3)","c(2, 3)"
474,0.00038116,1.027607511,0.000266812,2025-01-04 07:00:00,-0.9107100425832985,0.9999999999999901,-0.9107100586860446
475,0.000707211,1.037602153,0.000495048,2025-01-04 07:10:00,-0.8600331742773772,0.9999999999999866,-0.8600331660713487
476,0.001133191,1.047593034,0.000793233,2025-01-04 07:20:00,-0.7589537548198263,0.999999999999954,-0.7589538378329981
477,0.001659056,1.057579156,0.001161339,2025-01-04 07:30:00,-0.5421017852314656,0.9999999999999201,-0.5421019383236546
478,0.002284754,1.06755952,0.001599328,2025-01-04 07:40:00,-0.12345941980151205,0.9999999999998914,-0.12345958956914951
479,0.003010224,1.077533128,0.002107157,2025-01-04 07:50:00,0.3684608183373211,0.9999999999999112,0.3684607291879538
480,0.003835391,1.087498983,0.002684774,2025-01-04 08:00:00,0.6758363107239974,0.9999999999999463,0.6758362886274665
481,0.004760174,1.097456089,0.003332122,2025-01-04 08:10:00,0.8208452269450631,0.9999999999999711,0.8208451691960273
482,0.00578448,1.107403448,0.004049136,2025-01-04 08:20:00,0.8904642529574337,0.9999999999999838,0.8904642420720137
483,0.006908207,1.117340068,0.004835745,2025-01-04 08:30:00,0.9272166142578238,0.9999999999999895,0.9272166132028187
484,0.008131243,1.127264953,0.00569187,2025-01-04 08:40:00,0.9484801595051968,0.9999999999999917,0.9484801604605431
485,0.009453464,1.137177112,0.006617425,2025-01-04 08:50:00,0.9617362595694064,0.9999999999999939,0.9617362601092981
486,0.010874739,1.147075554,0.007612317,2025-01-04 09:00:00,0.9705039618074106,0.9999999999999944,0.970503967078673
487,0.012394926,1.156959288,0.008676448,2025-01-04 09:10:00,0.9765826774617068,0.9999999999999957,0.9765826836824498
488,0.014013873,1.166827326,0.009809711,2025-01-04 09:20:00,0.9809604688035711,0.9999999999999961,0.9809604741397893
489,0.015731417,1.176678681,0.011011992,2025-01-04 09:30:00,0.9842131675958351,0.9999999999999967,0.984213170915537
490,0.017547387,1.186512369,0.012283171,2025-01-04 09:40:00,0.9866934740486925,0.9999999999999978,0.98669347885329
491,0.019461602,1.196327406,0.013623122,2025-01-04 09:50:00,0.9886266680733558,0.9999999999999984,0.9886266651558144
492,0.02147387,1.206122811,0.015031709,2025-01-04 10:00:00,0.9901618544117732,0.9999999999999988,0.9901618506537323
493,0.02358399,1.215897603,0.016508793,2025-01-04 10:10:00,0.9914007871107179,0.9999999999999989,0.9914007844029719
494,0.02579175,1.225650805,0.018054225,2025-01-04 10:20:00,0.9924147769837655,0.9999999999999991,0.9924147751947252
495,0.028096931,1.235381443,0.019667851,2025-01-04 10:30:00,0.9932549529316317,0.999999999999999,0.9932549541770385
496,0.030499301,1.245088543,0.02134951,2025-01-04 10:40:00,0.9939587420770419,0.9999999999999988,0.9939587449063421
497,0.03299862,1.254771134,0.023099034,2025-01-04 10:50:00,0.9945540348349401,0.9999999999999988,0.9945540364234394
498,0.035594638,1.264428248,0.024916247,2025-01-04 11:00:00,0.9950619534098591,0.9999999999999984,0.9950619536905922
499,0.038287097,1.27405892,0.026800968,2025-01-04 11:10:00,0.9954987269678784,0.9999999999999988,0.9954987266152527
500,0.041075725,1.283662185,0.028753008,2025-01-04 11:20:00,0.9958769890346431,0.9999999999999984,0.9958769883837918
501,0.043960246,1.293237085,0.030772172,2025-01-04 11:30:00,0.9962066895956379,0.9999999999999987,0.9962066890207466
502,0.046940369,1.302782662,0.032858259,2025-01-04 11:40:00,0.9964957546976071,0.9999999999999984,0.996495752881793
503,0.050015798,1.31229796,0.035011059,2025-01-04 11:50:00,0.9967505550979393,0.9999999999999988,0.9967505530451697
504,0.053186224,1.321782029,0.037230357,2025-01-04 12:00:00,0.9969762608156739,0.9999999999999989,0.9969762592468897
505,0.056451331,1.33123392,0.039515932,2025-01-04 12:10:00,0.9971771010215285,0.9999999999999986,0.9971770998299294
506,0.059810792,1.340652688,0.041867555,2025-01-04 12:20:00,0.9973565639881445,0.9999999999999992,0.9973565637538726
507,0.063264272,1.350037391,0.04428499,2025-01-04 12:30:00,0.9975175449600963,0.9999999999999988,0.9975175460521826
508,0.066811424,1.35938709,0.046767996,2025-01-04 12:40:00,0.9976624657976949,0.9999999999999989,0.9976624681548176
509,0.070451894,1.368700851,0.049316326,2025-01-04 12:50:00,0.9977933619588807,0.9999999999999987,0.9977933642336371
510,0.074185318,1.377977743,0.051929722,2025-01-04 13:00:00,0.9979119562634413,0.9999999999999989,0.9979119582365219
511,0.078011322,1.387216837,0.054607926,2025-01-04 13:10:00,0.9980197130045241,0.9999999999999991,0.9980197132723143
512,0.081929525,1.396417209,0.057350668,2025-01-04 13:20:00,0.9981178829466414,0.999999999999999,0.9981178824245249
513,0.085939534,1.40557794,0.060157674,2025-01-04 13:30:00,0.9982075410686524,0.999999999999999,0.9982075405317973
514,0.090040949,1.414698114,0.063028664,2025-01-04 13:40:00,0.9982896149768794,0.999999999999999,0.9982896145338557
515,0.094233359,1.423776818,0.065963351,2025-01-04 13:50:00,0.998364907228684,0.9999999999999991,0.9983649071255017
516,0.098516344,1.432813144,0.068961441,2025-01-04 14:00:00,0.9984341171196036,0.9999999999999994,0.9984341163925295
517,0.102889477,1.44180619,0.072022634,2025-01-04 14:10:00,0.9984978532863501,0.9999999999999992,0.9984978527976907
518,0.107352321,1.450755056,0.075146624,2025-01-04 14:20:00,0.9985566498896024,0.9999999999999994,0.9985566499784514
519,0.111904428,1.459658846,0.0783331,2025-01-04 14:30:00,0.9986109758860648,0.9999999999999993,0.9986109757058002
520,0.116545344,1.468516671,0.081581741,2025-01-04 14:40:00,0.9986612448755857,0.9999999999999992,0.9986612447766368
521,0.121274605,1.477327645,0.084892224,2025-01-04 14:50:00,0.9987078222182794,0.9999999999999996,0.9987078224042815
522,0.126091738,1.486090886,0.088264217,2025-01-04 15:00:00,0.998751032214589,0.9999999999999996,0.9987510322441208
523,0.130996261,1.494805519,0.091697383,2025-01-04 15:10:00,0.9987911629234003,0.9999999999999994,0.9987911625513355
524,0.135987684,1.503470671,0.095191378,2025-01-04 15:20:00,0.9988284706491846,0.9999999999999993,0.9988284708889239
525,0.141065507,1.512085477,0.098745855,2025-01-04 15:30:00,0.9988631847638526,0.9999999999999997,0.9988631845371886
526,0.146229222,1.520649075,0.102360456,2025-01-04 15:40:00,0.998895510356847,0.9999999999999996,0.998895510112019
527,0.151478315,1.529160608,0.10603482,2025-01-04 15:50:00,0.9989256311831765,0.9999999999999996,0.998925631483547
528,0.156812258,1.537619226,0.109768581,2025-01-04 16:00:00,0.9989537130494445,0.9999999999999993,0.9989537133387766
529,0.16223052,1.546024082,0.113561364,2025-01-04 16:10:00,0.9989799045351467,0.9999999999999996,0.998979904768611
530,0.167732558,1.554374336,0.11741279,2025-01-04 16:20:00,0.9990043400437492,0.9999999999999997,0.9990043403604324
531,0.173317822,1.562669153,0.121322475,2025-01-04 16:30:00,0.9990271406414081,0.9999999999999998,0.9990271410676055
532,0.178985753,1.570907704,0.125290027,2025-01-04 16:40:00,0.9990484160571238,0.9999999999999993,0.999048416401377
533,0.184735786,1.579089165,0.12931505,2025-01-04 16:50:00,0.9990682653445525,0.9999999999999998,0.999068265240559
534,0.190567344,1.587212717,0.13339714,2025-01-04 17:00:00,0.9990867784051543,0.9999999999999996,0.9990867784606582
535,0.196479844,1.595277548,0.137535891,2025-01-04 17:10:00,0.9991040368266787,0.9999999999999996,0.9991040365858
536,0.202472696,1.603282852,0.141730887,2025-01-04 17:20:00,0.9991201144725518,0.9999999999999996,0.9991201142911804
537,0.2085453,1.611227828,0.14598171,2025-01-04 17:30:00,0.9991350787153055,0.9999999999999994,0.9991350785629382
538,0.214697049,1.619111682,0.150287934,2025-01-04 17:40:00,0.9991489904828336,0.9999999999999996,0.9991489904971138
539,0.220927327,1.626933625,0.154649129,2025-01-04 17:50:00,0.9991619055826919,0.9999999999999997,0.9991619052096273
540,0.227235512,1.634692876,0.159064859,2025-01-04 18:00:00,0.9991738741676731,0.9999999999999998,0.9991738736061098
541,0.233620973,1.642388658,0.163534681,2025-01-04 18:10:00,0.9991849415649122,0.9999999999999998,0.999184941339722
542,0.240083071,1.650020201,0.16805815,2025-01-04 18:20:00,0.9991951496436137,1.0,0.9991951492824623
543,0.246621161,1.657586743,0.172634812,2025-01-04 18:30:00,0.9992045353624107,0.9999999999999998,0.9992045354877337
544,0.253234587,1.665087527,0.177264211,2025-01-04 18:40:00,0.999213133204097,0.9999999999999998,0.9992131334343454
545,0.25992269,1.672521802,0.181945883,2025-01-04 18:50:00,0.999220973313757,1.0,0.9992209734842936
546,0.266684799,1.679888826,0.186679359,2025-01-04 19:00:00,0.9992280835013325,0.9999999999999998,0.9992280837148393
547,0.273520239,1.687187862,0.191464168,2025-01-04 19:10:00,0.9992344880549408,0.9999999999999997,0.9992344881168602
548,0.280428327,1.694418179,0.196299829,2025-01-04 19:20:00,0.9992402087150741,1.0,0.9992402088183917
549,0.287408372,1.701579055,0.20118586,2025-01-04 19:30:00,0.9992452646984806,0.9999999999999997,0.9992452647334048
550,0.294459674,1.708669774,0.206121772,2025-01-04 19:40:00,0.9992496731115413,0.9999999999999998,0.9992496731580655
551,0.301581531,1.715689627,0.211107072,2025-01-04 19:50:00,0.9992534483007229,1.0,0.9992534482382199
552,0.308773228,1.722637911,0.21614126,2025-01-04 20:00:00,0.9992566027844302,1.0,0.9992566026651387
553,0.316034048,1.729513932,0.221223834,2025-01-04 20:10:00,0.9992591466677815,0.9999999999999999,0.9992591464191478
554,0.323363264,1.736317002,0.226354285,2025-01-04 20:20:00,0.9992610881011873,0.9999999999999997,0.9992610878926957
555,0.330760143,1.743046441,0.2315321,2025-01-04 20:30:00,0.9992624332875114,0.9999999999999999,0.9992624333592567
556,0.338223945,1.749701576,0.236756762,2025-01-04 20:40:00,0.9992631866693489,1.0,0.9992631866902332
557,0.345753924,1.756281741,0.242027747,2025-01-04 20:50:00,0.9992633506396786,1.0,0.9992633508257283
558,0.353349328,1.762786279,0.247344529,2025-01-04 21:00:00,0.9992629257987876,1.0,0.9992629260203758
559,0.361009396,1.769214539,0.252706577,2025-01-04 21:10:00,0.9992619106364743,0.9999999999999999,0.9992619109065519
560,0.368733362,1.775565879,0.258113353,2025-01-04 21:20:00,0.9992603024796977,0.9999999999999997,0.9992603027772985
561,0.376520455,1.781839662,0.263564318,2025-01-04 21:30:00,0.9992580954759495,0.9999999999999999,0.9992580956705015
562,0.384369895,1.788035262,0.269058926,2025-01-04 21:40:00,0.9992552825783722,1.0,0.999255282894444
563,0.392280897,1.794152059,0.274596628,2025-01-04 21:50:00,0.999251854976651,0.9999999999999997,0.9992518551276722
564,0.400252671,1.800189441,0.28017687,2025-01-04 22:00:00,0.9992478013911046,0.9999999999999999,0.9992478012080902
565,0.408284419,1.806146805,0.285799094,2025-01-04 22:10:00,0.9992431082804198,1.0,0.9992431078579227
566,0.416375339,1.812023555,0.291462737,2025-01-04 22:20:00,0.9992377601343154,0.9999999999999999,0.9992377597872231
567,0.42452462,1.817819104,0.297167234,2025-01-04 22:30:00,0.999231739266136,1.0,0.9992317389616495
568,0.432731448,1.823532871,0.302912014,2025-01-04 22:40:00,0.999225025229325,1.0,0.9992250249297768
569,0.440995003,1.829164286,0.308696502,2025-01-04 22:50:00,0.9992175951195348,0.9999999999999999,0.9992175949461083
570,0.449314457,1.834712785,0.31452012,2025-01-04 23:00:00,0.9992094232304358,1.0,0.999209423067808
571,0.45768898,1.840177813,0.320382286,2025-01-04 23:10:00,0.9992004804548676,1.0,0.9992004805091287
572,0.466117734,1.845558824,0.326282414,2025-01-04 23:20:00,0.9991907349238579,1.0,0.9991907351239646
573,0.474599875,1.850855281,0.332219912,2025-01-04 23:30:00,0.9991801516685554,0.9999999999999998,0.999180151961016
574,0.483134556,1.856066652,0.338194189,2025-01-04 23:40:00,0.9991686910451485,1.0,0.999168691391739
575,0.491720923,1.861192417,0.344204646,2025-01-04 23:50:00,0.9991563094870937,0.9999999999999999,0.9991563097770252
576,0.500358117,1.866232064,0.350250682,2025-01-05 00:00:00,0.9991429598705779,0.9999999999999996,0.9991429599892552
577,0.509045275,1.871185088,0.356331693,2025-01-05 00:10:00,0.999128589320189,0.9999999999999998,0.9991285891447652
578,0.517781528,1.876050995,0.36244707,2025-01-05 00:20:00,0.9991131400915898,1.0,0.9991131398072619
579,0.526566003,1.880829297,0.368596202,2025-01-05 00:30:00,0.9990965484411801,1.0,0.9990965482385163
580,0.535397821,1.885519517,0.374778474,2025-01-05 00:40:00,0.9990787442386235,1.0,0.9990787443668625
581,0.544276098,1.890121186,0.380993269,2025-01-05 00:50:00,0.9990596506331562,1.0,0.9990596505693504
582,0.553199948,1.894633843,0.387239963,2025-01-05 01:00:00,0.9990391817819575,1.0,0.9990391818247772
583,0.562168477,1.899057038,0.393517934,2025-01-05 01:10:00,0.9990172442916416,0.9999999999999998,0.9990172443651906
584,0.571180789,1.903390328,0.399826552,2025-01-05 01:20:00,0.9989937343609905,0.9999999999999998,0.9989937344498413
585,0.580235982,1.907633279,0.406165188,2025-01-05 01:30:00,0.9989685371506075,1.0,0.9989685370999399
586,0.589333152,1.911785468,0.412533206,2025-01-05 01:40:00,0.9989415262300156,1.0,0.9989415262902449
587,0.598471388,1.915846479,0.418929971,2025-01-05 01:50:00,0.9989125612593773,0.9999999999999999,0.9989125615048329
588,0.607649776,1.919815906,0.425354843,2025-01-05 02:00:00,0.9988814858311265,0.9999999999999998,0.998881485932219
589,0.616867399,1.923693353,0.431807179,2025-01-05 02:10:00,0.9988481272633555,0.9999999999999998,0.9988481272773031
590,0.626123335,1.927478431,0.438286335,2025-01-05 02:20:00,0.9988122923651398,0.9999999999999999,0.9988122921129599
591,0.635416659,1.931170762,0.444791661,2025-01-05 02:30:00,0.9987737653503294,0.9999999999999999,0.9987737651201998
592,0.64474644,1.934769976,0.451322508,2025-01-05 02:40:00,0.9987323054861563,1.0,0.9987323053391293
593,0.654111747,1.938275714,0.457878223,2025-01-05 02:50:00,0.9986876423774323,0.9999999999999997,0.9986876423374117
594,0.663511642,1.941687626,0.464458149,2025-01-05 03:00:00,0.9986394734620567,0.9999999999999998,0.9986394735572848
595,0.672945185,1.945005369,0.47106163,2025-01-05 03:10:00,0.9985874566402696,0.9999999999999998,0.9985874564311713
596,0.682411434,1.948228613,0.477688004,2025-01-05 03:20:00,0.9985312059318576,1.0,0.998531205860945
597,0.691909441,1.951357035,0.484336609,2025-01-05 03:30:00,0.9984702849064151,0.9999999999999999,0.9984702846817151
598,0.701438258,1.954390322,0.49100678,2025-01-05 03:40:00,0.9984041963555575,0.9999999999999999,0.9984041964143517
599,0.71099693,1.95732817,0.497697851,2025-01-05 03:50:00,0.998332374273429,0.9999999999999999,0.9983323742812389
600,0.720584502,1.960170287,0.504409151,2025-01-05 04:00:00,0.9982541724983436,0.9999999999999999,0.9982541728696224
601,0.730200015,1.962916387,0.511140011,2025-01-05 04:10:00,0.9981688480221478,1.0,0.9981688482040886
602,0.739842509,1.965566196,0.517889756,2025-01-05 04:20:00,0.9980755452639299,1.0,0.9980755454047191
603,0.749511017,1.96811945,0.524657712,2025-01-05 04:30:00,0.9979732758008786,1.0,0.9979732758403395
604,0.759204575,1.970575893,0.531443202,2025-01-05 04:40:00,0.9978608896225633,0.9999999999999999,0.9978608896678022
605,0.768922212,1.972935278,0.538245548,2025-01-05 04:50:00,0.9977370451160702,0.9999999999999999,0.9977370453736024
606,0.778662956,1.975197371,0.545064069,2025-01-05 05:00:00,0.9976001707004617,0.9999999999999998,0.9976001708110904
607,0.788425834,1.977361945,0.551898084,2025-01-05 05:10:00,0.997448413259186,0.9999999999999997,0.9974484131780628
608,0.798209869,1.979428784,0.558746908,2025-01-05 05:20:00,0.997279577030075,1.0,0.9972795769946661
609,0.808014083,1.981397681,0.565609858,2025-01-05 05:30:00,0.9970910426080206,1.0,0.9970910423148955
610,0.817837496,1.983268438,0.572486247,2025-01-05 05:40:00,0.9968796679347961,0.9999999999999999,0.9968796677839145
611,0.827679124,1.98504087,0.579375387,2025-01-05 05:50:00,0.996641658968221,1.0,0.9966416587693459
612,0.837537985,1.986714799,0.586276589,2025-01-05 06:00:00,0.9963723969294265,1.0,0.9963723970870075
613,0.847413091,1.988290056,0.593189164,2025-01-05 06:10:00,0.9960662157581234,1.0,0.99606621553754
614,0.857303456,1.989766486,0.60011242,2025-01-05 06:20:00,0.99571610890294,1.0,0.9957161084096786
615,0.867208091,1.99114394,0.607045664,2025-01-05 06:30:00,0.9953133210173531,1.0,0.9953133203654356
616,0.877126005,1.99242228,0.613988203,2025-01-05 06:40:00,0.9948468074934892,0.9999999999999998,0.9948468075440877
617,0.887056206,1.993601379,0.620939344,2025-01-05 06:50:00,0.9943024773081421,1.0,0.9943024775072303
618,0.896997701,1.994681118,0.627898391,2025-01-05 07:00:00,0.9936621213575411,0.9999999999999999,0.9936621216836702
619,0.906949497,1.99566139,0.634864648,2025-01-05 07:10:00,0.9929018974297359,0.9999999999999996,0.9929018976790505
620,0.916910597,1.996542097,0.641837418,2025-01-05 07:20:00,0.991990109192931,1.0,0.9919901093383584
621,0.926880006,1.997323151,0.648816005,2025-01-05 07:30:00,0.9908838884751794,1.0,0.9908838881920794
622,0.936856728,1.998004473,0.655799709,2025-01-05 07:40:00,0.9895241503907202,1.0,0.9895241509152125
623,0.946839763,1.998585995,0.662787834,2025-01-05 07:50:00,0.9878276880568385,0.9999999999999998,0.9878276885774177
624,0.956828115,1.99906766,0.66977968,2025-01-05 08:00:00,0.9856744195653817,1.0,0.9856744203930531
625,0.966820783,1.999449418,0.676774548,2025-01-05 08:10:00,0.9828860818567488,0.9999999999999999,0.982886082401466
626,0.97681677,1.999731233,0.683771739,2025-01-05 08:20:00,0.9791892582591071,0.9999999999999998,0.9791892587306578
627,0.986815075,1.999913075,0.690770552,2025-01-05 08:30:00,0.9741482331923771,1.0,0.9741482331517969
628,0.996814698,1.999994927,0.697770289,2025-01-05 08:40:00,0.9670366216099036,0.9999999999999999,0.9670366207121738
629,1.00681464,1.99997678,0.704770248,2025-01-05 08:50:00,0.9565764037315412,1.0,0.9565764034658016
630,1.0168139,1.999858636,0.71176973,2025-01-05 09:00:00,0.9403692592205631,0.9999999999999997,0.9403692593594593
631,1.02681148,1.999640508,0.718768036,2025-01-05 09:10:00,0.9135551453578742,0.9999999999999998,0.9135551444259957
632,1.036806377,1.999322416,0.725764464,2025-01-05 09:20:00,0.8653836746970572,1.0,0.8653836724425754
633,1.046797595,1.998904392,0.732758316,2025-01-05 09:30:00,0.7700474765897831,1.0,0.7700474756524962
634,1.056784132,1.998386479,0.739748893,2025-01-05 09:40:00,0.5660114283300981,1.0,0.5660114248108349
635,1.066764992,1.997768729,0.746735494,2025-01-05 09:50:00,0.16364486900107506,0.9999999999999998,0.16364486746208598
636,1.076739174,1.997051202,0.753717422,2025-01-05 10:00:00,-0.33444461811776205,0.9999999999999998,-0.33444461570334244
637,1.086705683,1.996233971,0.760693978,2025-01-05 10:10:00,-0.6587174720033528,1.0,-0.658717470632749
638,1.096663522,1.995317117,0.767664465,2025-01-05 10:20:00,-0.8129001165897798,0.9999999999999998,-0.8129001141726864
639,1.106611694,1.994300733,0.774628186,2025-01-05 10:30:00,-0.886467269862883,0.9999999999999998,-0.8864672694153233
640,1.116549205,1.993184919,0.781584443,2025-01-05 10:40:00,-0.9250001742225132,1.0,-0.9250001732506665
641,1.126475061,1.991969787,0.788532543,2025-01-05 10:50:00,-0.9471450435815655,0.9999999999999999,-0.9471450434020158
642,1.13638827,1.99065546,0.795471789,2025-01-05 11:00:00,-0.960877160688122,0.9999999999999997,-0.960877161376505
643,1.14628784,1.989242067,0.802401488,2025-01-05 11:10:00,-0.9699214084557076,1.0,-0.9699214087164513
644,1.156172782,1.987729752,0.809320947,2025-01-05 11:20:00,-0.9761706786895381,1.0,-0.9761706785847795
645,1.166042106,1.986118664,0.816229474,2025-01-05 11:30:00,-0.9806589321159832,1.0,-0.9806589319855002
646,1.175894826,1.984408965,0.823126378,2025-01-05 11:40:00,-0.983986121665487,0.9999999999999998,-0.9839861215328937
647,1.185729957,1.982600826,0.83001097,2025-01-05 11:50:00,-0.9865184011438358,0.9999999999999999,-0.9865184011188523
648,1.195546515,1.980694428,0.836882561,2025-01-05 12:00:00,-0.9884889179782723,1.0,-0.9884889187286878
649,1.205343519,1.978689961,0.843740463,2025-01-05 12:10:00,-0.9900515761042982,0.9999999999999998,-0.9900515761124624
650,1.215119988,1.976587626,0.850583992,2025-01-05 12:20:00,-0.9913111642820154,1.0,-0.9913111646977096
651,1.224874946,1.974387633,0.857412462,2025-01-05 12:30:00,-0.9923409741195732,0.9999999999999999,-0.9923409741260074
652,1.234607416,1.972090202,0.864225191,2025-01-05 12:40:00,-0.9931934697914454,1.0,-0.9931934696224277
653,1.244316426,1.969695563,0.871021498,2025-01-05 12:50:00,-0.9939069934168998,1.0,-0.9939069933328849
654,1.254001004,1.967203955,0.877800703,2025-01-05 13:00:00,-0.994510075715775,1.0,-0.9945100756040028
655,1.263660182,1.964615627,0.884562128,2025-01-05 13:10:00,-0.9950243008086698,0.9999999999999999,-0.9950243011638191
656,1.273292995,1.961930839,0.891305096,2025-01-05 13:20:00,-0.9954662363082109,0.9999999999999998,-0.9954662361802971
657,1.282898479,1.959149858,0.898028935,2025-01-05 13:30:00,-0.9958487611491766,0.9999999999999997,-0.995848760848936
658,1.292475672,1.956272964,0.904732971,2025-01-05 13:40:00,-0.9961820169524521,0.9999999999999999,-0.9961820168566672
659,1.302023619,1.953300442,0.911416533,2025-01-05 13:50:00,-0.9964740657613957,1.0,-0.9964740656421267
660,1.311541364,1.950232592,0.918078954,2025-01-05 14:00:00,-0.9967313914546404,0.9999999999999999,-0.9967313911607828
661,1.321027954,1.947069719,0.924719568,2025-01-05 14:10:00,-0.9969592479731295,1.0,-0.9969592479903568
662,1.330482442,1.94381214,0.93133771,2025-01-05 14:20:00,-0.997161932378245,1.0,-0.9971619326685707
663,1.339903882,1.94046018,0.937932718,2025-01-05 14:30:00,-0.9973429845693474,0.9999999999999998,-0.9973429848349525
664,1.349291332,1.937014176,0.944503933,2025-01-05 14:40:00,-0.9975053442603473,0.9999999999999998,-0.997505344702831
665,1.358643853,1.93347447,0.951050697,2025-01-05 14:50:00,-0.9976514651981105,0.9999999999999999,-0.9976514652855702
666,1.367960511,1.929841418,0.957572357,2025-01-05 15:00:00,-0.997783411800491,0.9999999999999997,-0.9977834116060459
667,1.377240372,1.926115383,0.96406826,2025-01-05 15:10:00,-0.9979029289527107,0.9999999999999998,-0.9979029287006156
668,1.38648251,1.922296736,0.970537757,2025-01-05 15:20:00,-0.9980114989841078,1.0,-0.9980114988662697
669,1.395685999,1.918385861,0.976980199,2025-01-05 15:30:00,-0.9981103899413317,1.0,-0.9981103897473277
670,1.404849921,1.914383148,0.983394944,2025-01-05 15:40:00,-0.9982006901994548,0.9999999999999996,-0.9982006896853065
671,1.413973357,1.910288998,0.98978135,2025-01-05 15:50:00,-0.998283337059443,1.0,-0.9982833368408669
672,1.423055397,1.906103819,0.996138778,2025-01-05 16:00:00,-0.9983591428558738,1.0,-0.9983591428820591
673,1.432095132,1.901828031,1.002466592,2025-01-05 16:10:00,-0.9984288135812727,0.9999999999999999,-0.9984288134117898
674,1.441091657,1.89746206,1.00876416,2025-01-05 16:20:00,-0.998492965241443,1.0,-0.9984929652759471
675,1.450044074,1.893006345,1.015030852,2025-01-05 16:30:00,-0.9985521374045392,1.0,-0.9985521378410931
676,1.458951486,1.888461329,1.02126604,2025-01-05 16:40:00,-0.998606803633999,0.9999999999999999,-0.9986068040897841
677,1.467813004,1.883827468,1.027469103,2025-01-05 16:50:00,-0.9986573817339669,1.0,-0.9986573821575503
678,1.476627741,1.879105225,1.033639419,2025-01-05 17:00:00,-0.9987042410582906,0.9999999999999998,-0.9987042413711449
679,1.485394816,1.874295072,1.039776371,2025-01-05 17:10:00,-0.9987477081251998,1.0,-0.9987477081015634
680,1.494113351,1.86939749,1.045879346,2025-01-05 17:20:00,-0.9987880740446843,0.9999999999999998,-0.9987880739600623
681,1.502782476,1.86441297,1.051947733,2025-01-05 17:30:00,-0.9988255978662228,1.0,-0.9988255977615755
682,1.511401322,1.859342008,1.057980926,2025-01-05 17:40:00,-0.9988605101476287,0.9999999999999998,-0.9988605101813041
683,1.519969029,1.854185114,1.063978321,2025-01-05 17:50:00,-0.998893018903044,1.0,-0.9988930189443941
684,1.52848474,1.848942801,1.069939318,2025-01-05 18:00:00,-0.998923309249055,0.9999999999999999,-0.9989233091776826
685,1.536947602,1.843615595,1.075863322,2025-01-05 18:10:00,-0.9989515478157404,1.0,-0.9989515479287874
686,1.545356771,1.838204028,1.081749739,2025-01-05 18:20:00,-0.9989778848948143,0.9999999999999999,-0.9989778847085912
687,1.553711404,1.832708641,1.087597983,2025-01-05 18:30:00,-0.9990024556805278,1.0,-0.9990024554679805
688,1.562010666,1.827129985,1.093407466,2025-01-05 18:40:00,-0.9990253823669264,0.9999999999999998,-0.9990253821875852
689,1.570253728,1.821468615,1.099177609,2025-01-05 18:50:00,-0.9990467754866618,0.9999999999999999,-0.9990467751889689
690,1.578439764,1.8157251,1.104907835,2025-01-05 19:00:00,-0.9990667346413361,0.9999999999999998,-0.9990667344248848
691,1.586567958,1.809900013,1.11059757,2025-01-05 19:10:00,-0.9990853511113396,0.9999999999999999,-0.9990853509047846
692,1.594637495,1.803993936,1.116246246,2025-01-05 19:20:00,-0.9991027065432024,0.9999999999999996,-0.9991027063349113
693,1.602647568,1.798007461,1.121853298,2025-01-05 19:30:00,-0.999118875626694,0.9999999999999999,-0.9991188755992112
694,1.610597378,1.791941186,1.127418165,2025-01-05 19:40:00,-0.9991339262765044,1.0,-0.9991339265085517
695,1.618486128,1.785795717,1.13294029,2025-01-05 19:50:00,-0.9991479199561395,0.9999999999999998,-0.9991479202857858
696,1.62631303,1.77957167,1.138419121,2025-01-05 20:00:00,-0.9991609123329386,0.9999999999999998,-0.999160912767365
697,1.634077302,1.773269665,1.143854111,2025-01-05 20:10:00,-0.9991729544860576,1.0,-0.9991729547375733
698,1.641778166,1.766890335,1.149244716,2025-01-05 20:20:00,-0.9991840921744614,0.9999999999999996,-0.9991840922332718
699,1.649414853,1.760434316,1.154590397,2025-01-05 20:30:00,-0.9991943672240179,0.9999999999999999,-0.9991943672561907
700,1.656986599,1.753902254,1.159890619,2025-01-05 20:40:00,-0.9992038174396023,0.9999999999999996,-0.9992038172206339
701,1.664492647,1.747294803,1.165144853,2025-01-05 20:50:00,-0.9992124769254896,0.9999999999999999,-0.9992124768686117
702,1.671932246,1.740612623,1.170352572,2025-01-05 21:00:00,-0.9992203765549176,0.9999999999999997,-0.9992203763733069
703,1.679304652,1.733856382,1.175513257,2025-01-05 21:10:00,-0.9992275436558428,1.0,-0.9992275436124963
704,1.686609129,1.727026756,1.18062639,2025-01-05 21:20:00,-0.9992340034330632,0.9999999999999997,-0.9992340034120434
705,1.693844945,1.720124428,1.185691461,2025-01-05 21:30:00,-0.9992397777764831,0.9999999999999997,-0.9992397775781942
706,1.701011377,1.713150089,1.190707964,2025-01-05 21:40:00,-0.9992448860500103,0.9999999999999997,-0.9992448860562002
707,1.708107709,1.706104435,1.195675396,2025-01-05 21:50:00,-0.9992493454764627,0.9999999999999999,-0.9992493456186375
708,1.715133231,1.698988171,1.200593261,2025-01-05 22:00:00,-0.9992531707816223,0.9999999999999999,-0.9992531707777614
709,1.722087239,1.691802008,1.205461068,2025-01-05 22:10:00,-0.9992563739187789,1.0,-0.9992563740776569
710,1.72896904,1.684546666,1.210278328,2025-01-05 22:20:00,-0.999258965930299,1.0,-0.99925896597364
